,user_id,dlc_id,parent_id,recommended,num_review,num_owned_games,dlc_play_time_hr,game_play_time,price_diff,lag_month,dlc_price,game_price,dlc_release_date,game_release_date,dlc:Captionsavailable,dlc:Co-op,dlc:Commentaryavailable,dlc:Cross-PlatformMultiplayer,dlc:DownloadableContent,dlc:Fullcontrollersupport,dlc:Gamepad,dlc:HTCVive,dlc:In-AppPurchases,dlc:IncludesSourceSDK,dlc:Includesleveleditor,dlc:Keyboard/Mouse,dlc:LocalCo-op,dlc:LocalMulti-Player,dlc:MMO,dlc:Multi-player,dlc:OculusRift,dlc:OnlineCo-op,dlc:OnlineMulti-Player,dlc:PartialControllerSupport,dlc:Room-Scale,dlc:Seated,dlc:Shared/SplitScreen,dlc:Single-player,dlc:Standing,dlc:Stats,dlc:SteamAchievements,dlc:SteamCloud,dlc:SteamLeaderboards,dlc:SteamTradingCards,dlc:SteamTurnNotifications,dlc:SteamVRCollectibles,dlc:SteamWorkshop,dlc:TrackedMotionControllers,dlc:ValveAnti-Cheatenabled,dlc:WindowsMixedReality,Accounting,Action,Adventure,Animation&Modeling,AudioProduction,Casual,Design&Illustration,EarlyAccess,Education,FreetoPlay,Indie,MassivelyMultiplayer,PhotoEditing,RPG,Racing,Simulation,SoftwareTraining,Sports,Strategy,Utilities,VideoProduction,WebPublishing,Captionsavailable,Co-op,Commentaryavailable,Cross-PlatformMultiplayer,DownloadableContent,Fullcontrollersupport,Gamedemo,Gamepad,HTCVive,In-AppPurchases,IncludesSourceSDK,Includesleveleditor,Keyboard/Mouse,LocalCo-op,LocalMulti-Player,MMO,Mods,Mods-requireHL2,Multi-player,OculusRift,OnlineCo-op,OnlineMulti-Player,PartialControllerSupport,Room-Scale,Seated,Shared/SplitScreen,Single-player,Standing,Stats,SteamAchievements,SteamCloud,SteamLeaderboards,SteamTradingCards,SteamTurnNotifications,SteamVRCollectibles,SteamWorkshop,TrackedMotionControllers,ValveAnti-Cheatenabled,WindowsMixedReality
0,76561198152268387,222603,24010,1,53,59.0,0.0,56728,-5.0,51,19.99,24.99,2013-09-30,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198152268387,258644,24010,0,53,59.0,0.0,56728,-5.0,61,19.99,24.99,2014-08-07,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198152268387,258677,24010,1,53,59.0,0.0,56728,-5.0,62,19.99,24.99,2014-08-21,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198152268387,313420,252530,1,53,59.0,0.0,17270,-15.000000000000004,10,19.99,34.99,2014-10-15,2013-12-11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198152268387,277742,24010,1,53,59.0,0.0,56728,0.0,67,24.99,24.99,2015-01-19,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198152268387,258668,24010,1,53,59.0,0.0,56728,-11.999999999999998,67,12.99,24.99,2015-01-22,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198152268387,277777,24010,0,53,59.0,0.0,56728,15.000000000000004,72,39.99,24.99,2015-06-25,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,1.0,0.0,5.0,3.0,37.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,14.0,0.0,1.0,2.0,51.0,0.0,5.0,38.0,20.0,9.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0
0,76561198126596670,50110,8980,1,13,52.0,0.0,7637,-9.999999999999998,4,9.99,19.99,2010-02-25,2009-10-26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,40.0,22.0,0.0,0.0,10.0,0.0,2.0,0.0,14.0,29.0,7.0,0.0,12.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,23.0,3.0,7.0,0.0,25.0,0.0,0.0,0.0,4.0,3.0,12.0,0.0,3.0,4.0,4.0,0.0,0.0,21.0,0.0,7.0,10.0,8.0,0.0,0.0,7.0,50.0,0.0,9.0,43.0,26.0,9.0,32.0,0.0,0.0,10.0,0.0,5.0,0.0
0,76561198126596670,218550,49520,1,13,52.0,0.0,2625,-9.999999999999998,9,9.99,19.99,2013-06-25,2012-09-17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,40.0,22.0,0.0,0.0,10.0,0.0,2.0,0.0,14.0,29.0,7.0,0.0,12.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,23.0,3.0,7.0,0.0,25.0,0.0,0.0,0.0,4.0,3.0,12.0,0.0,3.0,4.0,4.0,0.0,0.0,21.0,0.0,7.0,10.0,8.0,0.0,0.0,7.0,50.0,0.0,9.0,43.0,26.0,9.0,32.0,0.0,0.0,10.0,0.0,5.0,0.0
0,76561198159443176,50110,8980,1,49,630.0,0.0,4291,-9.999999999999998,4,9.99,19.99,2010-02-25,2009-10-26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,327.0,236.0,0.0,0.0,57.0,0.0,6.0,0.0,9.0,305.0,4.0,0.0,124.0,13.0,39.0,0.0,14.0,123.0,0.0,0.0,0.0,46.0,98.0,18.0,44.0,0.0,213.0,0.0,0.0,0.0,4.0,8.0,55.0,0.0,15.0,17.0,2.0,1.0,0.0,174.0,0.0,16.0,23.0,127.0,0.0,0.0,69.0,548.0,0.0,67.0,405.0,312.0,140.0,342.0,1.0,0.0,50.0,0.0,23.0,0.0
0,76561198090323431,50110,8980,0,19,114.0,0.0,3254,-9.999999999999998,4,9.99,19.99,2010-02-25,2009-10-26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,47.0,46.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,63.0,1.0,0.0,28.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,9.0,21.0,4.0,9.0,0.0,49.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,5.0,6.0,0.0,0.0,0.0,30.0,0.0,6.0,6.0,15.0,0.0,0.0,17.0,103.0,0.0,10.0,77.0,67.0,22.0,71.0,0.0,0.0,16.0,0.0,2.0,0.0
0,76561198149006367,50110,8980,0,10,104.0,0.0,5892,-9.999999999999998,4,9.99,19.99,2010-02-25,2009-10-26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,42.0,37.0,1.0,0.0,20.0,1.0,5.0,0.0,3.0,55.0,1.0,0.0,16.0,0.0,22.0,0.0,1.0,7.0,1.0,0.0,1.0,13.0,13.0,6.0,6.0,0.0,33.0,0.0,1.0,1.0,1.0,5.0,12.0,1.0,5.0,2.0,0.0,0.0,0.0,16.0,1.0,4.0,4.0,16.0,0.0,1.0,6.0,89.0,1.0,10.0,59.0,42.0,8.0,48.0,0.0,0.0,13.0,0.0,7.0,0.0
0,76561198060878664,65229,24010,1,53,47.0,0.0,69606,-5.0,24,19.99,24.99,2011-07-28,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,24083,24010,1,53,47.0,0.0,69606,-11.999999999999998,29,12.99,24.99,2011-12-01,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,24065,24010,1,53,47.0,0.0,69606,-5.0,9,19.99,24.99,2010-05-05,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,65252,24010,1,53,47.0,0.0,69606,-15.999999999999998,33,8.99,24.99,2012-03-29,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,65253,24010,1,53,47.0,0.0,69606,-15.999999999999998,32,8.99,24.99,2012-03-08,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,65218,24010,1,53,47.0,0.0,69606,-11.999999999999998,34,12.99,24.99,2012-05-17,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,208284,24010,1,53,47.0,0.0,69606,-21.0,35,3.99,24.99,2012-05-31,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,208288,24010,1,53,47.0,0.0,69606,-5.0,39,19.99,24.99,2012-10-10,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,208303,24010,0,53,47.0,0.0,69606,-15.999999999999998,38,8.99,24.99,2012-09-18,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,208286,24010,0,53,47.0,0.0,69606,-5.0,38,19.99,24.99,2012-09-20,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222562,24010,1,53,47.0,0.0,69606,-15.999999999999998,41,8.99,24.99,2012-12-12,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222545,24010,1,53,47.0,0.0,69606,-5.0,42,19.99,24.99,2013-01-10,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222576,24010,1,53,47.0,0.0,69606,-5.0,45,19.99,24.99,2013-04-17,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222591,24010,1,53,47.0,0.0,69606,-5.0,49,19.99,24.99,2013-08-15,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222603,24010,1,53,47.0,0.0,69606,-5.0,51,19.99,24.99,2013-09-30,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222604,24010,0,53,47.0,0.0,69606,-5.0,51,19.99,24.99,2013-09-30,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222610,24010,1,53,47.0,0.0,69606,-5.0,52,19.99,24.99,2013-11-07,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222585,24010,1,53,47.0,0.0,69606,-5.0,52,19.99,24.99,2013-11-07,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,222632,24010,1,53,47.0,0.0,69606,0.0,56,24.99,24.99,2014-02-20,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,258652,24010,1,53,47.0,0.0,69606,-5.0,58,19.99,24.99,2014-05-15,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,277748,24010,1,53,47.0,0.0,69606,15.000000000000004,63,39.99,24.99,2014-10-02,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
0,76561198060878664,277754,24010,1,53,47.0,0.0,69606,-18.0,65,6.99,24.99,2014-12-11,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,19.0,5.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,29.0,2.0,0.0,3.0,2.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,43.0,0.0,7.0,30.0,15.0,9.0,27.0,0.0,0.0,10.0,0.0,2.0,0.0
